user_id,item_id,rank_position,recommendation_score
25156,186702,9,0.04245855435189983
25156,369158,10,0.04114544514134988
25922,445351,1,0.0891950148175125
25922,162139,2,0.07928487030300914
25922,248455,3,0.060845782411736264
25922,57245,4,0.06045458476286893
25922,76815,5,0.057351591230526903
25922,342530,6,0.05412747943807637
25922,9877,7,0.05278051994306573
25922,137697,8,0.052693748876317295
25922,213834,9,0.048209539739748494
25922,76060,10,0.04324502595883763
26035,461686,1,0.020522623118151548
26035,38965,2,0.009801558749415663
26035,325310,3,0.008538549931186233
26035,213834,4,0.0059935310615880175
26035,445351,5,0.005863303485359914
26035,241555,6,0.005536087636215602
26035,283115,7,0.005487478013709685
26035,338395,8,0.005303016135424103
26035,455183,9,0.005128803482225133
26035,188051,10,0.004394616029912471
26296,119736,1,0.12621157442262168
26296,149382,2,0.08850792385370249
26296,325310,3,0.08512354903332561
26296,235559,4,0.06730370051003465
26296,219512,5,0.06260065405070839
26296,439963,6,0.06093787871570108
26296,48030,7,0.057324603953831224
26296,253286,8,0.05714504285101106
26296,463617,9,0.05576553339078199
26296,150547,10,0.05570322592130108
26533,462188,1,0.007297507767358486
26533,369447,2,0.0051686016926439406
26533,98071,3,0.00426058461028058
26533,29196,4,0.003348259426979199
26533,37254,5,0.0033363520534542826
26533,85579,6,0.002836524332474179
26533,387373,7,0.0028054195529570677
26533,7943,8,0.0026903828330815485
26533,170262,9,0.0026262797439608057
26533,315543,10,0.0024406695315529665
27191,46156,1,0.14943099460114825
27191,280375,2,0.13746030744904347
27191,115258,3,0.1339432659446712
27191,458271,4,0.12634322361614456
27191,43830,5,0.12026298887689219
27191,387373,6,0.11873717731136124
27191,144704,7,0.11751850293180913
27191,314789,8,0.10889117303662595
27191,350240,9,0.10664726862106932
27191,291559,10,0.10120339770951516
27326,213834,1,0.042322002311514735
27326,9877,2,0.040201932554981085
27326,445351,3,0.03411435657096521
27326,441852,4,0.032897117506404304
27326,92814,5,0.029679712582158978
27326,129209,6,0.023792369260451744
27326,56303,7,0.023050319088524184
27326,154912,8,0.022936136251414305
27326,312728,9,0.022932265359386264
27326,190000,10,0.02228642529186668
27360,355994,1,1.5738704324343167
27360,213834,2,1.5323417577036897
27360,37029,3,1.100328437750557
27360,441852,4,0.8901193840115313
27360,60682,5,0.7980088762829303
27360,380993,6,0.7759943049274493
27360,465951,7,0.7295605376259705
27360,168927,8,0.636689789426107
27360,162139,9,0.61395311948123
27360,372188,10,0.5914284325888429
27695,379520,1,0.5885714675343547
27695,170262,2,0.485741225882268
27695,29741,3,0.4458302921349461
27695,195234,4,0.4296869097972386
27695,442131,5,0.34908010810278955
27695,150882,6,0.34032859587133985
27695,82232,7,0.33130143295611
27695,372845,8,0.3168527471474167
27695,353111,9,0.3152286006883728
27695,85914,10,0.31254146262139
27851,312728,1,0.014824725069708786
27851,409804,2,0.005433532772851386
27851,135446,3,0.004482845264050602
27851,305675,4,0.003739761002741277
27851,318333,5,0.0035324193361443573
27851,14758,6,0.0034663923788988337
27851,305588,7,0.0030332289428772357
27851,303828,8,0.002841524602520829
27851,259962,9,0.0028406030537612486
27851,381982,10,0.0027683777882783695
28035,109583,1,0.1115048393801966
28035,546,2,0.0828767784628892
28035,345279,3,0.06820629241657068
28035,346892,4,0.059064780570325555
28035,46156,5,0.05742395479180888
28035,372188,6,0.0475714094215015
28035,183087,7,0.043911283520805124
28035,397692,8,0.04287359178784331
28035,401765,9,0.04203948058790488
28035,218817,10,0.0396839921862741
28340,174724,1,0.07127013139230522
28340,290999,2,0.039030687312586375
28340,368841,3,0.038060841024617785
28340,237019,4,0.03478154279079691
28340,44137,5,0.032609361545344634
28340,234255,6,0.0306024618300027
28340,255725,7,0.029872292484795858
28340,420960,8,0.02917245676917019
28340,224832,9,0.028131389988169424
28340,292444,10,0.027096679208177047
28387,119736,1,0.15004410103017823
28387,276762,2,0.12282988147248097
28387,546,3,0.09894624227218975
28387,368689,4,0.09246233361296666
28387,203915,5,0.06880144799416682
28387,79378,6,0.06823874249889196
28387,248455,7,0.06060106168469451
28387,121680,8,0.056063316535746296
28387,320130,9,0.05496101038928439
28387,277247,10,0.054464680274395
29309,137352,1,0.343058975743382
29309,379520,2,0.29821697277203457
29309,318333,3,0.26600695590646944
29309,369158,4,0.21643026538589613
29309,442131,5,0.20164571669255169
29309,234255,6,0.18249832975800795
29309,117206,7,0.18163920083085314
29309,150882,8,0.1795236308889782
29309,170262,9,0.16399003186299457
29309,432171,10,0.16197052401849876
29378,40870,1,0.24294186882321192
29378,318333,2,0.04918827443296874
29378,14758,3,0.04771694291988999
29378,305588,4,0.040350665315794856
29378,381982,5,0.03895388898380221
29378,303828,6,0.038216140038846776
29378,259962,7,0.03751003645984284
29378,212743,8,0.035710641848366254
29378,151839,9,0.03353168289267131
29378,27832,10,0.032255988449748585
29744,320130,1,0.18403880608296386
29744,119736,2,0.14769032261132403
29744,340825,3,0.10687289865621098
29744,416399,4,0.10534740317760265
29744,411280,5,0.10252363370302213
29744,57723,6,0.09489625205484514
29744,171427,7,0.09291979365038383
29744,96940,8,0.08652305135349542
29744,405380,9,0.08452322596191589
29744,304839,10,0.0819993299598667
29757,174724,1,0.45789574914913794
29757,290999,2,0.22038902726088916
29757,368841,3,0.20987464729967298
29757,44137,4,0.20233587865626226
29757,237019,5,0.19482294035733744
29757,224832,6,0.1928602029668362
29757,397692,7,0.18282502887241492
29757,140527,8,0.17491801050139097
29757,255725,9,0.16632019083280716
29757,119736,10,0.1644098501563861
29758,46156,1,0.015806878892002878
29758,280375,2,0.012440755447502986
29758,458271,3,0.01214780819026478
29758,115258,4,0.011927875758060848
29758,387373,5,0.011379582357954455
29758,43830,6,0.01110405635398296
29758,108021,7,0.010966450043202475
29758,144704,8,0.01075761079962741
29758,37029,9,0.010279235929112175
29758,314789,10,0.010015297919562348
29802,369447,1,0.06568152852790311
29802,320130,2,0.061963795112087085
29802,119736,3,0.05944626656375735
29802,409804,4,0.040017581222266126
29802,315543,5,0.03561723945838196
29802,248455,6,0.03047713329278446
29802,17478,7,0.02444300077266206
29802,439963,8,0.02068473902346966
29802,58059,9,0.019802316211968932
29802,48030,10,0.019533164966633983
